DB_NAME,SCHEMA_NAME,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,19,DESTINATION_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,20,DESTINATION_COUNTRY_CODE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,21,DESTINATION_LOCATION_REGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,22,LANE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,23,PICKUP_LOCATION_CITY_STATE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,24,PICKUP_LOCATION_CITY_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,25,DESTINATION_LOCATION_CITY_STATE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,26,DESTINATION_LOCATION_CITY_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,27,TOTAL_STOPS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,28,TRACKING_METHOD,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,29,TRACKING_TYPE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,30,IS_TRACKED,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,31,TRACKED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,32,AVG_PING_FREQUENCY_MINS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,33,PING_COUNT,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,34,CREATED_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,35,TRACKING_START_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,36,TRACKING_END_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,37,PICKUP_ARRIVAL_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,38,PICKUP_DEPARTURE_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,39,PICKUP_ARRIVAL_LOCAL_DT,TIMESTAMP_TZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,40,PICKUP_DEPARTURE_LOCAL_DT,TIMESTAMP_TZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,41,DESTINATION_ARRIVAL_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,42,DESTINATION_DEPARTURE_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,43,DESTINATION_ARRIVAL_LOCAL_DT,TIMESTAMP_TZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,44,DESTINATION_DEPARTURE_LOCAL_DT,TIMESTAMP_TZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,45,PICKUP_APPOINTMENT_LOCAL_START_DT,TIMESTAMP_TZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,46,DESTINATION_APPOINTMENT_LOCAL_END_DT,TIMESTAMP_TZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,47,PICKUP_ARRIVAL_STATUS_30_MIN,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,48,DESTINATION_ARRIVAL_STATUS_30_MIN,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,49,ORIGIN_ARRIVAL_MILESTONE_UPDATE_DELAY_MINS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,50,ORIGIN_DEPARTURE_MILESTONE_UPDATE_DELAY_MINS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,51,DESTINATION_ARRIVAL_MILESTONE_UPDATE_DELAY_MINS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,52,DESTINATION_DEPARTURE_MILESTONE_UPDATE_DELAY_MINS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,53,ATTR1_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,54,ATTR1_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,55,ATTR2_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,56,ATTR2_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,57,ATTR3_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,58,ATTR3_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,59,ATTR4_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,60,ATTR4_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,61,ATTR5_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,62,ATTR5_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,63,TL_EQUIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,64,TL_HISTORICAL_EQUIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,65,BILL_OF_LADING,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,66,ORDER_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,67,SCAC,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,68,US_DOT_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,69,MC_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,70,VAT_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,71,FINAL_STATUS,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,72,ONE_ISSUE_ROOT_CAUSE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,73,ISSUE_ROOT_CAUSE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,74,SHIPMENT_ERROR,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,75,ONE_ACTION_ITEM,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,76,ACTION_ITEM,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,77,FINAL_STATUS_REASON,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,78,TRACKING_METHOD_RCA,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,79,TRACKING_TYPE_RCA,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,80,TL_TQ_STOP_EVENT_PERCENTAGE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,81,TL_TQ_STATUS_UPDATE_DELAY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,82,IS_PING_COMPLETE,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,83,TENANT_TYPE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,84,CARRIER_TMS_PROVIDER_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,85,CONNECTION_TYPE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,86,SHIPMENT_ATTRIBUTES,ARRAY,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS,TL_ANALYTICS_RCA,87,MASTER_SHIPMENT_UUID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,1,TENANT_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,2,ORDER_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,3,BILL_OF_LADING,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,4,PRO,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,5,PURCHASE_ORDER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,6,PICKUP,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,7,CUSTOMER_REFERENCE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,8,TRACKING_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,9,P44_SHIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,10,MASTER_SHIPMENT_UUID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,11,CARRIER_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,12,P44_CARRIER_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,13,ACTIVE_EQUIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,14,HISTORICAL_EQUIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,15,TRACKED,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,16,TRACKING_TYPE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,17,FINAL_STATUS_REASON,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,18,DELETED_DATE_KEY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,19,SHIPMENT_MODE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,20,PICKUP_CITY_STATE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,21,PICKUP_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,22,PICKUP_REGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,23,PICKUP_SUBREGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,24,PICKUP_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,25,DROPOFF_CITY_STATE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,26,DESTINATION_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,27,DESTINATION_REGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,28,DESTINATION_SUBREGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,29,DESTINATION_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,30,CREATED_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,31,TRACKING_START_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,32,TRACKING_END_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,33,PICKUP_APPOINTMENT_START_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,34,PICKUP_APPOINTMENT_END_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,35,DROPOFF_APPOINTMENT_START_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,36,DROPOFF_APPOINTMENT_END_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,37,DELETED_DATE,DATE,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,38,TENANT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,39,TENANT_SOURCE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,40,MAPPED_SFDC_ACCOUNT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,41,TENANT_KEY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,42,CARRIER_KEY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,43,SCAC,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,44,CARRIER_DOT,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,45,CARRIER_MC,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,46,CARRIER_P44_EU,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,47,VAT_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,48,HQ_ADDRESS,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,49,HQ_CITY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,50,HQ_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,51,TRACKING_METHOD,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,52,PICKUP_ARRIVAL_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,53,PICKUP_DEPARTURE_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,54,DROPOFF_ARRIVAL_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,55,DROPOFF_DEPARTURE_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,56,QUALITY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,57,HAS_EQUIPMENT_ID,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,58,ATTR1_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,59,ATTR1_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,60,ATTR2_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,61,ATTR2_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,62,ATTR3_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,63,ATTR3_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,64,ATTR4_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,65,ATTR4_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,66,ATTR5_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,67,ATTR5_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,68,FT_SHIPMENT_ERROR,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,69,TRACKING_ERROR_COUNT,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,70,UNKNOWN_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,71,TRACKING_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,72,ETA_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,73,PING_FREQUENCY_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,74,MILESTONE_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,75,TOTAL_NDS_ERRORS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,76,ISSUE_SHIPMENT_COUNT,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,77,ENV,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,78,TRACKING_METHOD_RCA,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,79,TRACKING_TYPE_RCA,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,80,TL_TQ_STOP_EVENT_PERCENTAGE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,81,LTL_TQ_TRACKING_PERCENTAGE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,82,TL_TQ_STATUS_UPDATE_DELAY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,83,LTL_TQ_STATUS_UPDATE_DELAY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,84,IS_PING_COMPLETE,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,85,TL_GEO_PRECISION_PERCENTAGE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,86,TL_EQUIPMENT_ID_SOURCE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,87,TL_TQ_STATUS_UPDATE_FREQUENCY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,88,TOTAL_STOPS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,89,PICKUP_ARRIVAL_STATUS_30_MIN,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,90,MASTER_CARRIER_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,91,MILESTONES_EXPECTED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,92,MILESTONES_CAPTURED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,93,MILESTONES_CAPTURED_ARRIVAL,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,94,MILESTONES_CAPTURED_DEPARTURE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,95,ORIGIN_ARRIVAL_RECEIVED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,96,DESTINATION_ARRIVAL_RECEIVED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,97,KEY_ENDPOINT_ARRIVALS_RECEIVED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,98,LATENCY_UPDATES_RECEIVED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,99,LATENCY_UPDATES_PASSED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,100,LATENCY_IN_MIN,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,101,LATENCY_SUM,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,102,INTERVALS_OBSERVED,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,103,INTERVALS_EXPECTED,FLOAT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY,104,SHIPMENT_DISTANCE_KM,FLOAT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,1,SHIPMENT_ID,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,2,TL_SHIPMENT_STOP_ID,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,3,STOP_TYPE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,4,STOP_NUMBER,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,5,LOCATION_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,6,GEO_COORDINATES,GEOGRAPHY,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,7,UTC_APPOINTMENT_START_DATE_TIME,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,8,UTC_APPOINTMENT_END_DATE_TIME,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,9,TRACKING_SERVICE_VERSION,TEXT,YES
